0086;367740,413;2229033,748;235,966;21.04.22, 08:09:41.881;;0,0092;0,0043;0,0082
0087;367703,789;2229032,602;236,257;21.04.22, 08:09:42.483;;0,0094;0,0044;0,0083
0088;367666,366;2229034,584;237,830;21.04.22, 08:09:44.08;;0,0091;0,0043;0,0081
0089;367629,332;2229033,444;239,773;21.04.22, 08:09:46.683;;0,0103;0,0048;0,0091
0090;367589,090;2229033,918;240,986;21.04.22, 08:09:47.483;;0,0103;0,0048;0,0091
0091;367550,049;2229033,566;241,353;21.04.22, 08:09:49.29;;0,0107;0,0050;0,0095
0092;367511,194;2229033,504;241,162;21.04.22, 08:09:51.086;;0,0110;0,0051;0,0097
0093;367472,424;2229032,879;242,428;21.04.22, 08:09:53.878;;0,0105;0,0049;0,0093
0094;367434,035;2229035,053;242,183;21.04.22, 08:09:55.683;;0,0108;0,0050;0,0095
0095;367394,717;2229033,706;241,122;21.04.22, 08:09:56.483;;0,0107;0,0050;0,0094
0096;367354,603;2229034,591;241,987;21.04.22, 08:09:58.294;;0,0114;0,0053;0,0101
0097;367315,224;2229034,741;241,872;21.04.22, 08:10:00.079;;0,0106;0,0049;0,0093
0098;367274,969;2229035,528;240,489;21.04.22, 08:10:02.879;;0,0106;0,0049;0,0093
0099;367234,865;2229035,431;240,179;21.04.22, 08:10:04.681;;0,0107;0,0050;0,0094
0100;367194,804;2229036,028;239,709;21.04.22, 08:10:05.481;;0,0114;0,0053;0,0101
0101;367155,026;2229035,766;239,410;21.04.22, 08:10:07.295;;0,0125;0,0058;0,0110
0102;367115,197;2229035,706;237,956;21.04.22, 08:10:09.081;;0,0115;0,0054;0,0102
0103;367079,115;2229035,590;238,395;21.04.22, 08:10:11.676;;0,0100;0,0049;0,0087
0104;367039,103;2229035,940;239,530;21.04.22, 08:10:12.48;;0,0136;0,0088;0,0104
0105;366998,287;2229036,305;239,375;21.04.22, 08:10:14.295;;0,0245;0,0153;0,0191
0106;366961,728;2229036,305;238,954;21.04.22, 08:10:16.873;;0,0087;0,0041;0,0077
0107;366924,530;2229036,024;239,652;21.04.22, 08:10:17.48;;0,0109;0,0051;0,0096
0108;366910,648;2229039,198;237,747;21.04.22, 08:11:05.159;;0,0110;0,0051;0,0097
0109;366875,385;2229058,802;236,717;21.04.22, 08:11:07.881;;0,0122;0,0057;0,0108
0110;366842,688;2229077,776;234,697;21.04.22, 08:11:08.478;;0,0119;0,0055;0,0105
0111;366807,962;2229095,861;232,686;21.04.22, 08:11:10.081;;0,0121;0,0056;0,0107
0112;366773,079;2229114,956;231,078;21.04.22, 08:11:12.68;;0,0120;0,0056;0,0106
0113;366737,384;2229133,775;231,292;21.04.22, 08:11:13.293;;0,0122;0,0057;0,0108
0114;366702,397;2229152,833;231,509;21.04.22, 08:11:15.881;;0,0117;0,0055;0,0103
0115;366666,685;2229172,096;232,357;21.04.22, 08:11:16.48;;0,0113;0,0053;0,0100
0116;366631,409;2229191,411;235,024;21.04.22, 08:11:18.075;;0,0114;0,0053;0,0100
0117;366596,803;2229210,350;237,318;21.04.22, 08:11:20.676;;0,0114;0,0053;0,0101
0118;366561,188;2229229,430;237,530;21.04.22, 08:11:21.303;;0,0128;0,0060;0,0113
0119;366522,093;2229250,662;238,898;21.04.22, 08:11:23.079;;0,0119;0,0055;0,0105
0120;366487,095;2229269,258;239,854;21.04.22, 08:11:25.68;;0,0119;0,0056;0,0105
0121;366452,024;2229287,852;240,070;21.04.22, 08:11:26.291;;0,0127;0,0059;0,0112
0122;366416,967;2229306,490;240,422;21.04.22, 08:11:28.88;;0,0113;0,0053;0,0100
0123;366382,603;2229325,240;241,775;21.04.22, 08:11:29.48;;0,0116;0,0055;0,0103
0124;366349,116;2229342,682;242,489;21.04.22, 08:11:31.079;;0,0113;0,0053;0,0100
0125;366315,073;2229361,417;241,715;21.04.22, 08:11:33.683;;0,0112;0,0052;0,0099
0126;366280,145;2229380,278;242,081;21.04.22, 08:11:34.299;;0,0123;0,0057;0,0109
0127;366246,248;2229398,531;242,455;21.04.22, 08:11:36.88;;0,0110;0,0051;0,0098
0128;366211,660;2229416,962;242,313;21.04.22, 08:11:37.481;;0,0113;0,0053;0,0100
0129;366177,223;2229436,021;242,348;21.04.22, 08:11:39.083;;0,0115;0,0054;0,0102
0130;366142,810;2229454,299;242,528;21.04.22, 08:11:41.68;;0,0113;0,0053;0,0100
0131;366108,618;2229473,743;241,771;21.04.22, 08:11:42.3;;0,0126;0,0059;0,0112
0132;366074,993;2229491,527;241,539;21.04.22, 08:11:44.879;;0,0108;0,0050;0,0095
0133;366041,498;2229510,035;240,976;21.04.22, 08:11:45.484;;0,0111;0,0052;0,0098
0134;366007,371;2229528,545;239,983;21.04.22, 08:11:47.076;;0,0106;0,0049;0,0094
0135;365972,980;2229546,962;241,080;21.04.22, 08:11:49.679;;0,0115;0,0054;0,0102
0136;365938,393;2229565,462;243,914;21.04.22, 08:11:50.291;;0,0124;0,0058;0,0110
0137;365905,537;2229583,353;247,434;21.04.22, 08:11:52.876;;0,0116;0,0055;0,0103
0138;365872,469;2229601,097;248,390;21.04.22, 08:11:53.48;;0,0136;0,0064;0,0120
0139;365838,335;2229618,547;248,485;21.04.22, 08:11:55.081;;0,0133;0,0062;0,0118
0140;365804,533;2229637,608;248,846;21.04.22, 08:11:57.68;;0,0132;0,0062;0,0117
0141;365770,433;2229656,195;250,435;21.04.22, 08:11:58.293;;0,0146;0,0068;0,0129
0142;365737,412;2229674,402;250,216;21.04.22, 08:12:00.88;;0,0135;0,0063;0,0119
0143;365703,679;2229692,557;248,757;21.04.22, 08:12:01.476;;0,0131;0,0061;0,0116
0144;365669,437;2229710,970;247,158;21.04.22, 08:12:03.083;;0,0123;0,0057;0,0109
0145;365635,816;2229729,834;245,544;21.04.22, 08:12:05.68;;0,0126;0,0062;0,0110
0146;365601,586;2229748,494;243,553;21.04.22, 08:12:06.3;;0,0143;0,0075;0,0122
0147;365638,109;2229856,579;244,206;21.04.22, 08:12:40.399;;0,0098;0,0046;0,0086
0148;365672,205;2229838,691;240,541;21.04.22, 08:12:44.686;;0,0086;0,0040;0,0076
0149;365704,648;2229820,106;238,480;21.04.22, 08:12:46.481;;0,0083;0,0039;0,0073
0150;365736,861;2229801,996;237,836;21.04.22, 08:12:49.081;;0,0079;0,0037;0,0070
0151;365769,789;2229783,584;235,394;21.04.22, 08:12:51.486;;0,0081;0,0038;0,0072
0152;365801,540;2229766,103;234,046;21.04.22, 08:12:54.685;;0,0092;0,0043;0,0081
0153;365834,774;2229747,700;233,027;21.04.22, 08:12:56.88;;0,0089;0,0041;0,0079
0154;365868,722;2229729,096;233,530;21.04.22, 08:12:58.08;;0,0090;0,0042;0,0079
0155;365903,577;2229709,918;233,305;21.04.22, 08:13:00.301;;0,0100;0,0047;0,0088
0156;365935,582;2229692,651;232,626;21.04.22, 08:13:02.301;;0,0100;0,0046;0,0088
0157;365967,691;2229675,149;231,472;21.04.22, 08:13:04.3;;0,0095;0,0044;0,0084
0158;366001,955;2229656,588;233,160;21.04.22, 08:13:06.484;;0,0087;0,0041;0,0077
0159;366033,788;2229638,935;235,717;21.04.22, 08:13:09.685;;0,0085;0,0040;0,0075
0160;366066,029;2229621,446;235,805;21.04.22, 08:13:11.88;;0,0083;0,0039;0,0073
0161;366097,991;2229603,956;236,549;21.04.22, 08:13:13.084;;0,0088;0,0041;0,0078
0162;366129,959;2229586,575;235,387;21.04.22, 08:13:15.3;;0,0096;0,0045;0,0085
0163;366163,264;2229568,577;233,957;21.04.22, 08:13:17.488;;0,0077;0,0036;0,0068
0164;366197,424;2229550,163;234,673;21.04.22, 08:13:20.68;;0,0074;0,0035;0,0065
0165;366229,873;2229532,804;234,588;21.04.22, 08:13:22.684;;0,0076;0,0035;0,0067
0166;366262,231;2229514,928;234,976;21.04.22, 08:13:24.684;;0,0071;0,0033;0,0063
0167;366294,743;2229497,365;235,409;21.04.22, 08:13:26.68;;0,0070;0,0032;0,0061
0168;366326,724;2229479,949;237,331;21.04.22, 08:13:28.685;;0,0074;0,0035;0,0065
0169;366358,885;2229462,323;237,077;21.04.22, 08:13:30.685;;0,0074;0,0034;0,0065
0170;366391,632;2229444,802;237,034;21.04.22, 08:13:32.68;;0,0072;0,0034;0,0064
0171;366424,567;2229426,848;236,807;21.04.22, 08:13:34.685;;0,0090;0,0042;0,0080
0172;366456,911;2229408,811;238,368;21.04.22, 08:13:36.686;;0,0091;0,0042;0,0080
0173;366489,357;2229392,316;242,125;21.04.22, 08:13:38.68;;0,0092;0,0043;0,0082
0174;366523,809;2229373,576;243,310;21.04.22, 08:13:40.88;;0,0092;0,0043;0,0082
0175;366556,239;2229355,739;242,142;21.04.22, 08:13:42.884;;0,0095;0,0044;0,0084
0176;366589,121;2229337,959;241,886;21.04.22, 08:13:44.885;;0,0092;0,0043;0,0081
0177;366621,863;2229320,081;240,272;21.04.22, 08:13:46.886;;0,0093;0,0043;0,0082
0178;366655,867;2229301,494;237,977;21.04.22, 08:13:48.884;;0,0085;0,0040;0,0075
0179;366687,878;2229284,484;237,361;21.04.22, 08:13:50.681;;0,0083;0,0039;0,0073
0180;366720,166;2229266,956;237,641;21.04.22, 08:13:51.484;;0,0085;0,0040;0,0075
0181;366752,820;2229249,238;238,402;21.04.22, 08:13:53.3;;0,0097;0,0045;0,0086
0182;366784,889;2229232,093;239,357;21.04.22, 08:13:55.084;;0,0089;0,0042;0,0079
0183;366817,791;2229213,992;239,886;21.04.22, 08:13:57.884;;0,0089;0,0042;0,0079
0184;366851,443;2229195,821;239,434;21.04.22, 08:13:59.682;;0,0083;0,0039;0,0073
0185;366884,856;2229177,422;240,103;21.04.22, 08:14:00.484;;0,0083;0,0039;0,0074
0186;366917,659;2229159,719;242,910;21.04.22, 08:14:02.294;;0,0089;0,0041;0,0078
0187;366944,858;2229148,548;239,592;21.04.22, 08:14:42.159;;0,0084;0,0039;0,0074
0188;366985,127;2229149,999;238,488;21.04.22, 08:14:45.08;;0,0107;0,0050;0,0094
0189;367021,316;2229150,198;233,917;21.04.22, 08:14:47.48;;0,0107;0,0050;0,0094
0190;367060,338;2229149,755;231,736;21.04.22, 08:14:50.88;;0,0097;0,0045;0,0086
0191;367097,049;2229148,888;230,388;21.04.22, 08:14:52.084;;0,0099;0,0046;0,0088
0192;367135,767;2229148,492;229,490;21.04.22, 08:14:54.3;;0,0111;0,0052;0,0098
0193;367171,858;2229148,052;230,421;21.04.22, 08:14:56.294;;0,0108;0,0051;0,0096
0194;367210,619;2229147,424;233,916;21.04.22, 08:14:58.48;;0,0085;0,0039;0,0075
0195;367249,817;2229146,698;235,004;21.04.22, 08:15:01.681;;0,0086;0,0040;0,0076
0196;367288,545;2229146,258;234,896;21.04.22, 08:15:03.879;;0,0085;0,0040;0,0075
0197;367328,058;2229145,664;232,493;21.04.22, 08:15:05.076;;0,0078;0,0037;0,0069
0198;367364,919;2229145,464;234,308;21.04.22, 08:15:07.08;;0,0080;0,0037;0,0071
0199;367401,714;2229145,086;235,052;21.04.22, 08:15:09.084;;0,0077;0,0036;0,0068
0200;367439,423;2229144,423;236,341;21.04.22, 08:15:11.076;;0,0074;0,0034;0,0065
0201;367477,256;2229144,143;237,015;21.04.22, 08:15:13.084;;0,0078;0,0036;0,0069
0202;367514,403;2229143,810;236,783;21.04.22, 08:15:15.083;;0,0082;0,0038;0,0073
0203;367551,490;2229143,736;237,319;21.04.22, 08:15:17.079;;0,0081;0,0038;0,0071
0204;367589,289;2229143,144;236,593;21.04.22, 08:15:19.08;;0,0080;0,0038;0,0071
0205;367628,263;2229142,746;235,243;21.04.22, 08:15:21.084;;0,0082;0,0038;0,0073
0206;367667,234;2229142,828;234,093;21.04.22, 08:15:23.08;;0,0080;0,0037;0,0071
0207;367706,393;2229142,865;232,815;21.04.22, 08:15:25.078;;0,0087;0,0041;0,0077
0208;367746,273;2229142,251;234,025;21.04.22, 08:15:27.08;;0,0088;0,0041;0,0078
0209;367785,258;2229141,966;236,375;21.04.22, 08:15:29.076;;0,0079;0,0037;0,0070
0210;367823,025;2229142,092;237,854;21.04.22, 08:15:31.081;;0,0081;0,0038;0,0072
0211;367861,700;2229142,123;238,834;21.04.22, 08:15:33.084;;0,0083;0,0039;0,0073
0212;367899,061;2229142,013;242,192;21.04.22, 08:15:35.08;;0,0086;0,0040;0,0076
0213;367936,089;2229141,390;244,510;21.04.22, 08:15:37.298;;0,0096;0,0045;0,0084
0214;367974,141;2229140,620;244,000;21.04.22, 08:15:40.681;;0,0082;0,0038;0,0072
0215;368010,796;2229140,913;240,970;21.04.22, 08:15:42.884;;0,0083;0,0039;0,0074
0216;368049,524;2229140,648;240,765;21.04.22, 08:15:44.08;;0,0086;0,0040;0,0076
0217;368087,028;2229140,652;241,213;21.04.22, 08:15:46.084;;0,0089;0,0041;0,0078
0218;368125,147;2229140,701;240,349;21.04.22, 08:15:48.083;;0,0088;0,0041;0,0078
0219;368163,867;2229140,657;242,092;21.04.22, 08:15:50.079;;0,0080;0,0038;0,0071
0220;368202,097;2229140,603;242,058;21.04.22, 08:15:52.081;;0,0081;0,0038;0,0072
0221;368240,028;2229140,698;237,571;21.04.22, 08:15:54.083;;0,0095;0,0044;0,0084
0222;368278,898;2229140,552;233,589;21.04.22, 08:15:56.077;;0,0091;0,0043;0,0081
0223;368318,184;2229140,694;230,964;21.04.22, 08:15:58.083;;0,0095;0,0044;0,0084
0224;368356,283;2229140,111;231,425;21.04.22, 08:16:00.083;;0,0088;0,0041;0,0078
0225;368394,056;2229139,862;231,678;21.04.22, 08:16:02.08;;0,0086;0,0040;0,0076
0226;368432,370;2229139,626;231,687;21.04.22, 08:16:04.076;;0,0089;0,0042;0,0079
0227;368471,807;2229139,618;231,980;21.04.22, 08:16:06.083;;0,0093;0,0043;0,0082
0228;368509,536;2229139,436;233,557;21.04.22, 08:16:08.08;;0,0091;0,0043;0,0081
0229;368547,189;2229139,110;234,850;21.04.22, 08:16:10.08;;0,0088;0,0041;0,0077
0230;368585,348;2229139,334;235,164;21.04.22, 08:16:12.084;;0,0090;0,0042;0,0079
0231;368623,628;2229138,922;235,508;21.04.22, 08:16:14.08;;0,0091;0,0042;0,0080
0232;368662,245;2229138,670;236,620;21.04.22, 08:16:16.08;;0,0091;0,0042;0,0080
0233;368701,858;2229138,915;236,478;21.04.22, 08:16:18.08;;0,0091;0,0042;0,0080
0234;368740,572;2229138,882;238,277;21.04.22, 08:16:20.076;;0,0098;0,0046;0,0087
0235;368778,471;2229138,511;239,297;21.04.22, 08:16:22.08;;0,0100;0,0047;0,0088
0236;368816,521;2229138,375;238,693;21.04.22, 08:16:24.08;;0,0089;0,0042;0,0079
0237;368855,389;2229138,305;238,074;21.04.22, 08:16:26.075;;0,0087;0,0041;0,0077
0238;368894,936;2229138,023;238,625;21.04.22, 08:16:28.081;;0,0090;0,0042;0,0080
0239;368934,238;2229138,078;239,562;21.04.22, 08:16:30.076;;0,0083;0,0039;0,0073
0240;368970,373;2229138,116;237,150;21.04.22, 08:16:32.876;;0,0083;0,0039;0,0073
0241;369008,545;2229138,118;238,171;21.04.22, 08:16:34.88;;0,0085;0,0040;0,0075
0242;369045,907;2229137,812;237,670;21.04.22, 08:16:36.876;;0,0083;0,0039;0,0074
0243;369085,111;2229137,545;235,691;21.04.22, 08:16:38.871;;0,0081;0,0038;0,0071
0244;369123,382;2229137,524;238,078;21.04.22, 08:16:40.88;;0,0084;0,0039;0,0074
0245;369160,077;2229137,162;239,305;21.04.22, 08:16:42.875;;0,0081;0,0038;0,0072
0246;369198,114;2229136,671;238,508;21.04.22, 08:16:44.874;;0,0078;0,0036;0,0068
0247;369235,229;2229136,361;238,566;21.04.22, 08:16:46.88;;0,0081;0,0039;0,0071
0248;369271,564;2229136,168;236,722;21.04.22, 08:16:48.877;;0,0082;0,0041;0,0072
0249;369311,056;2229135,998;236,531;21.04.22, 08:16:50.077;;0,0077;0,0037;0,0067
0250;369349,211;2229136,178;236,749;21.04.22, 08:16:52.295;;0,0084;0,0040;0,0074
0251;369387,826;2229136,021;235,186;21.04.22, 08:16:54.48;;0,0076;0,0036;0,0067
0252;369424,712;2229135,866;235,957;21.04.22, 08:16:56.476;;0,0075;0,0035;0,0066
0253;369461,981;2229136,015;236,230;21.04.22, 08:16:58.48;;0,0068;0,0032;0,0060
0254;369498,795;2229135,878;236,044;21.04.22, 08:17:00.48;;0,0069;0,0032;0,0061
0255;369536,867;2229135,695;234,038;21.04.22, 08:17:02.475;;0,0067;0,0031;0,0059
0256;369575,582;2229135,722;233,856;21.04.22, 08:17:04.48;;0,0077;0,0036;0,0068
0257;369613,494;2229135,576;236,207;21.04.22, 08:17:06.475;;0,0075;0,0035;0,0066
0258;369652,197;2229135,337;237,904;21.04.22, 08:17:08.479;;0,0077;0,0036;0,0068
0259;369690,143;2229135,217;239,451;21.04.22, 08:17:10.48;;0,0079;0,0037;0,0069
0260;369727,901;2229134,892;238,029;21.04.22, 08:17:12.48;;0,0079;0,0037;0,0070
0261;369766,127;2229134,602;236,980;21.04.22, 08:17:14.479;;0,0075;0,0035;0,0066
0262;369805,287;2229134,230;236,238;21.04.22, 08:17:16.481;;0,0076;0,0036;0,0067
0263;369842,546;2229134,221;234,469;21.04.22, 08:17:18.3;;0,0084;0,0040;0,0074
0264;369879,867;2229134,016;234,464;21.04.22, 08:17:20.079;;0,0082;0,0038;0,0072
0265;369917,855;2229134,083;236,252;21.04.22, 08:17:22.88;;0,0082;0,0038;0,0072
0266;369953,719;2229133,351;241,939;21.04.22, 08:17:24.676;;0,0081;0,0038;0,0072
0267;369991,940;2229133,576;243,776;21.04.22, 08:17:26.68;;0,0084;0,0039;0,0074
0268;370030,648;2229133,532;240,931;21.04.22, 08:17:28.68;;0,0083;0,0039;0,0074
0269;370066,692;2229133,508;239,135;21.04.22, 08:17:29.479;;0,0080;0,0037;0,0070
0270;370105,606;2229133,044;239,901;21.04.22, 08:17:31.48;;0,0081;0,0038;0,0071
0271;370144,910;2229132,575;237,833;21.04.22, 08:17:33.481;;0,0080;0,0038;0,0071
0272;370181,686;2229132,126;236,275;21.04.22, 08:17:35.29;;0,0092;0,0043;0,0081
0273;370217,589;2229132,414;237,096;21.04.22, 08:17:37.081;;0,0102;0,0048;0,0090
0274;370257,115;2229132,232;237,943;21.04.22, 08:17:39.08;;0,0131;0,0077;0,0106
0275;370295,977;2229132,283;240,455;21.04.22, 08:17:41.076;;0,0116;0,0061;0,0098
0276;370334,151;2229132,005;240,039;21.04.22, 08:17:43.08;;0,0114;0,0056;0,0099
0277;370372,320;2229131,994;238,295;21.04.22, 08:17:45.076;;0,0109;0,0054;0,0094
0278;370410,597;2229131,964;237,714;21.04.22, 08:17:47.08;;0,0111;0,0055;0,0096
0279;370449,461;2229131,687;236,907;21.04.22, 08:17:49.08;;0,0104;0,0050;0,0091
0280;370487,568;2229131,874;238,326;21.04.22, 08:17:51.081;;0,0104;0,0050;0,0091
0281;370523,740;2229131,641;240,443;21.04.22, 08:17:53.076;;0,0099;0,0049;0,0086
0282;370562,709;2229131,500;241,626;21.04.22, 08:17:55.295;;0,0130;0,0063;0,0114
0283;370600,520;2229131,758;243,460;21.04.22, 08:17:57.479;;0,0115;0,0057;0,0100
0284;370639,757;2229131,232;242,727;21.04.22, 08:18:00.676;;0,0117;0,0058;0,0101
0285;370676,489;2229130,557;241,641;21.04.22, 08:18:02.68;;0,0119;0,0059;0,0104
0286;370712,702;2229130,606;240,045;21.04.22, 08:18:04.675;;0,0125;0,0061;0,0110
